Id,Frame,Time,Probability,FaceX0,FaceY0,FaceWidth,FaceHeight,Admiration,Adoration,Aesthetic Appreciation,Amusement,Anger,Anxiety,Awe,Awkwardness,Boredom,Calmness,Concentration,Contemplation,Confusion,Contempt,Contentment,Craving,Determination,Disappointment,Disgust,Distress,Doubt,Ecstasy,Embarrassment,Empathic Pain,Entrancement,Envy,Excitement,Fear,Guilt,Horror,Interest,Joy,Love,Nostalgia,Pain,Pride,Realization,Relief,Romance,Sadness,Satisfaction,Desire,Shame,Surprise (negative),Surprise (positive),Sympathy,Tiredness,Triumph,AU1 Inner Brow Raise,AU2 Outer Brow Raise,AU4 Brow Lowerer,AU5 Upper Lid Raise,AU6 Cheek Raise,AU7 Lids Tight,AU9 Nose Wrinkle,AU10 Upper Lip Raiser,AU11 Nasolabial Furrow Deepener,AU12 Lip Corner Puller,AU14 Dimpler,AU15 Lip Corner Depressor,AU16 Lower Lip Depress,AU17 Chin Raiser,AU18 Lip Pucker,AU19 Tongue Show,AU20 Lip Stretch,AU22 Lip Funneler,AU23 Lip Tightener,AU24 Lip Presser,AU25 Lips Part,AU26 Jaw Drop,AU27 Mouth Stretch,AU28 Lips Suck,AU32 Bite,AU34 Puff,AU37 Lip Wipe,AU38 Nostril Dilate,AU43 Eye Closure,AU53 Head Up,AU54 Head Down,Hand over Mouth,Hand over Eyes,Hand over Forehead,Hand over Face,Hand touching Face / Head,Beaming,Biting lip,Cheering,Cringe,Cry,Eyes closed,Face in hands,Frown,Gasp,Glare,Glaring,Grimace,Grin,Jaw drop,Laugh,Licking lip,Pout,Scowl,Smile,Smirk,Snarl,Squint,Sulking,Tongue out,Wide-eyed,Wince,Wrinkled nose
face_0,8,0.32,0.9999946355819702,524.89892578125,238.29612731933594,290.9010009765625,372.5255889892578,0.10342712700366974,0.07426659762859344,0.08252264559268951,0.1351766139268875,0.0665593221783638,0.1306837797164917,0.07577822357416153,0.2041938304901123,0.7008141875267029,0.8509038686752319,0.7270512580871582,0.2395201176404953,0.31465423107147217,0.1597823053598404,0.1880127489566803,0.054384469985961914,0.16375723481178284,0.25399264693260193,0.055773984640836716,0.1266573667526245,0.279380738735199,0.026006652042269707,0.07484345138072968,0.060544777661561966,0.1670113354921341,0.049401238560676575,0.05879833176732063,0.0616607740521431,0.06950196623802185,0.025900965556502342,0.41758236289024353,0.09958286583423615,0.09783448278903961,0.06804239004850388,0.055334411561489105,0.06896057724952698,0.13621684908866882,0.0691625103354454,0.04812704026699066,0.16597650945186615,0.13300883769989014,0.05714810639619827,0.05858664959669113,0.045034825801849365,0.04479971155524254,0.07821236550807953,0.30835750699043274,0.023823028430342674,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
face_0,17,0.68,0.9999972581863403,529.6320190429688,222.815673828125,293.88079833984375,386.120361328125,0.08134360611438751,0.04605492204427719,0.06649167835712433,0.07800857722759247,0.11072811484336853,0.1678129881620407,0.10885755717754364,0.2132800966501236,0.5633328557014465,0.5443652868270874,0.6821926832199097,0.26426416635513306,0.4673239290714264,0.20300215482711792,0.09353609383106232,0.061247292906045914,0.1848837435245514,0.2879883348941803,0.08638554066419601,0.15717482566833496,0.4009735584259033,0.01828226074576378,0.0826890766620636,0.06408447027206421,0.15839582681655884,0.05967722088098526,0.04037550091743469,0.10507213324308395,0.07569827884435654,0.04896672070026398,0.3402971923351288,0.03860151395201683,0.0471096932888031,0.05362626165151596,0.05697525292634964,0.049926359206438065,0.16082249581813812,0.041723258793354034,0.03204396739602089,0.1534859836101532,0.06616263091564178,0.051762182265520096,0.05951277166604996,0.08262678235769272,0.06416769325733185,0.05742894858121872,0.23873619735240936,0.01923079788684845,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
face_0,25,1.0,0.9999991655349731,528.9961547851562,217.63824462890625,296.60943603515625,390.55902099609375,0.08982885628938675,0.0573841892182827,0.07382701337337494,0.102598175406456,0.08250158280134201,0.14353470504283905,0.0929851233959198,0.20344339311122894,0.7080159187316895,0.6941769123077393,0.6761258840560913,0.2520107626914978,0.40421634912490845,0.18569768965244293,0.1340717226266861,0.05576646327972412,0.16235367953777313,0.2912604510784149,0.07277235388755798,0.14778628945350647,0.34698641300201416,0.02288048341870308,0.0779036357998848,0.06629166752099991,0.1623198390007019,0.05305945873260498,0.04663121700286865,0.07374909520149231,0.07197430729866028,0.03331676498055458,0.362472802400589,0.059872884303331375,0.06677152216434479,0.061687447130680084,0.06367998570203781,0.058503247797489166,0.15659578144550323,0.06519443541765213,0.03881564363837242,0.17633609473705292,0.09626927971839905,0.05658721923828125,0.060445062816143036,0.06037947162985802,0.05458936467766762,0.06792020797729492,0.32517626881599426,0.0218109879642725,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
face_0,33,1.32,0.9999998807907104,533.3815307617188,227.3180694580078,292.4754638671875,372.2511444091797,0.0942888855934143,0.06159988045692444,0.07677268981933594,0.11392741650342941,0.07412717491388321,0.1371210217475891,0.09246427565813065,0.19789105653762817,0.7193244695663452,0.752758264541626,0.7005224823951721,0.2456468939781189,0.3716047704219818,0.1679714322090149,0.15036651492118835,0.05334204062819481,0.1582624763250351,0.26480695605278015,0.06426777690649033,0.1387949138879776,0.31737250089645386,0.02458188310265541,0.07309645414352417,0.06434153765439987,0.16749651730060577,0.05068769305944443,0.05240795761346817,0.07307472825050354,0.06878933310508728,0.03311886638402939,0.38305240869522095,0.07319214940071106,0.07430299371480942,0.06321842968463898,0.060921549797058105,0.060463886708021164,0.15019847452640533,0.0658259466290474,0.039822760969400406,0.17377258837223053,0.10646981745958328,0.053243719041347504,0.05631799250841141,0.058668237179517746,0.05699222907423973,0.07159188389778137,0.31768110394477844,0.022421274334192276,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
face_0,42,1.68,0.9999998807907104,529.9862670898438,225.52139282226562,295.72314453125,377.6704406738281,0.09226418286561966,0.060561783611774445,0.07561570405960083,0.11252785474061966,0.0771450400352478,0.13783997297286987,0.08856841921806335,0.19949734210968018,0.7367411255836487,0.7696976661682129,0.699098527431488,0.23902210593223572,0.3580668270587921,0.16961893439292908,0.15271832048892975,0.05244265869259834,0.15938791632652283,0.2697400152683258,0.06548941880464554,0.13950951397418976,0.3082418739795685,0.024274595081806183,0.07372397184371948,0.06514021009206772,0.16489878296852112,0.05078360438346863,0.05128033086657524,0.07292360067367554,0.06978186219930649,0.032734453678131104,0.37546640634536743,0.07385142147541046,0.07379202544689178,0.06324495375156403,0.06223388761281967,0.06121554970741272,0.1456764042377472,0.06500373780727386,0.03905591368675232,0.1797785758972168,0.10678881406784058,0.0516023114323616,0.057482268661260605,0.05721311643719673,0.05415913090109825,0.07193121314048767,0.3234938383102417,0.022341294214129448,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
face_0,50,2.0,0.9999991655349731,531.5239868164062,224.2455596923828,293.82513427734375,381.76194763183594,0.08835084736347198,0.05804075300693512,0.07354956865310669,0.10492734611034393,0.07888712733983994,0.14139212667942047,0.08418244868516922,0.1978949010372162,0.7500892281532288,0.7603774070739746,0.6959619522094727,0.24373921751976013,0.36286231875419617,0.17421527206897736,0.14715051651000977,0.05115275830030441,0.1588662564754486,0.2845837473869324,0.06734303385019302,0.14554578065872192,0.31520313024520874,0.022909147664904594,0.07536543905735016,0.06738244742155075,0.16137750446796417,0.050780657678842545,0.04675355181097984,0.0720072090625763,0.07279270142316818,0.031519196927547455,0.3610479533672333,0.06738702207803726,0.07014017552137375,0.06362737715244293,0.06532107293605804,0.059940632432699203,0.14525973796844482,0.06452296674251556,0.03787245973944664,0.191218301653862,0.10159069299697876,0.049799539148807526,0.06056489050388336,0.054692648351192474,0.049565836787223816,0.07176808267831802,0.3358367085456848,0.021419094875454903,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
face_0,58,2.32,0.9999761581420898,539.494384765625,210.2395477294922,292.13330078125,398.94740295410156,0.08467453718185425,0.052915770560503006,0.07103405147790909,0.08813532441854477,0.10261163115501404,0.14849676191806793,0.08205760270357132,0.20759126543998718,0.6619154214859009,0.6774811744689941,0.6850864887237549,0.256550133228302,0.3947434425354004,0.21502970159053802,0.12558606266975403,0.05523576959967613,0.17795944213867188,0.3046695590019226,0.08590953797101974,0.14892955124378204,0.35832658410072327,0.019417040050029755,0.0782201886177063,0.06769006699323654,0.15348882973194122,0.05884458124637604,0.039633236825466156,0.0788540467619896,0.07468682527542114,0.03344309329986572,0.34208476543426514,0.05128532648086548,0.05897205322980881,0.061796512454748154,0.06384485214948654,0.06077545881271362,0.1437038779258728,0.05212249606847763,0.034913063049316406,0.18564550578594208,0.08567985892295837,0.04885226860642433,0.06199843809008598,0.05527294799685478,0.043822627514600754,0.06608138978481293,0.2819629907608032,0.021150464192032814,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
face_0,67,2.68,0.9999924898147583,536.1283569335938,217.11892700195312,283.09326171875,370.4133605957031,0.2259887456893921,0.21202005445957184,0.12445227801799774,0.45088866353034973,0.02708914689719677,0.06723862141370773,0.08114507794380188,0.23960040509700775,0.3398165702819824,0.6809327006340027,0.38176748156547546,0.16605223715305328,0.18925419449806213,0.15089140832424164,0.37589216232299805,0.0634569600224495,0.09911753982305527,0.1442718654870987,0.043077148497104645,0.06781045347452164,0.18649308383464813,0.06046976149082184,0.07534810155630112,0.03824010118842125,0.1397753655910492,0.0466073639690876,0.17666591703891754,0.034883465617895126,0.037301819771528244,0.016119087114930153,0.5517542958259583,0.3863237798213959,0.3032981753349304,0.09144716709852219,0.03419321030378342,0.14800293743610382,0.12743063271045685,0.1220434159040451,0.09874486178159714,0.07431486994028091,0.3701581358909607,0.08240703493356705,0.04128246754407883,0.024828242138028145,0.0369679257273674,0.09506895393133163,0.14609220623970032,0.060882218182086945,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
face_0,75,3.0,0.9999988079071045,536.5740356445312,206.59141540527344,289.3414306640625,377.11500549316406,0.2456030398607254,0.2243311107158661,0.12623389065265656,0.5174216032028198,0.024257978424429893,0.06192749738693237,0.09423516690731049,0.24610286951065063,0.27494728565216064,0.6319235563278198,0.3416927456855774,0.1443372219800949,0.1657174676656723,0.1334068477153778,0.38507896661758423,0.06147650629281998,0.09354259073734283,0.12136535346508026,0.035774342715740204,0.05798539146780968,0.16300642490386963,0.06797491759061813,0.07380946725606918,0.0327218733727932,0.13694727420806885,0.044769421219825745,0.21904219686985016,0.035413842648267746,0.032367922365665436,0.017484987154603004,0.5678821802139282,0.4461718201637268,0.31274768710136414,0.08812401443719864,0.027179395779967308,0.1585143655538559,0.12989318370819092,0.12404777854681015,0.09266846626996994,0.05494741350412369,0.3859049677848816,0.07310234010219574,0.03573975712060928,0.02674165926873684,0.0467604361474514,0.092654287815094,0.11841893941164017,0.06931722909212112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
face_0,83,3.32,0.9999712705612183,542.6634521484375,220.9456329345703,275.51318359375,361.05039978027344,0.19891837239265442,0.22456079721450806,0.11125430464744568,0.4706757068634033,0.022656327113509178,0.06355809420347214,0.07222402095794678,0.20579850673675537,0.23335345089435577,0.6360515356063843,0.255154013633728,0.12093012034893036,0.13578101992607117,0.11927925050258636,0.4292495846748352,0.052828360348939896,0.0710645467042923,0.1371985524892807,0.03976871073246002,0.07704850286245346,0.1275746375322342,0.09859666973352432,0.08712657541036606,0.04347468167543411,0.12938721477985382,0.035012975335121155,0.2007436454296112,0.03375941514968872,0.04040245711803436,0.015361065976321697,0.39628538489341736,0.4723946154117584,0.3890046179294586,0.10370799154043198,0.054949671030044556,0.1491529941558838,0.1262006014585495,0.20842251181602478,0.11263632029294968,0.08398779481649399,0.4997624456882477,0.09269289672374725,0.04834551364183426,0.020142413675785065,0.029600869864225388,0.08338622003793716,0.1782969832420349,0.07261429727077484,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
