Id,Frame,Time,Probability,FaceX0,FaceY0,FaceWidth,FaceHeight,Admiration,Adoration,Aesthetic Appreciation,Amusement,Anger,Anxiety,Awe,Awkwardness,Boredom,Calmness,Concentration,Contemplation,Confusion,Contempt,Contentment,Craving,Determination,Disappointment,Disgust,Distress,Doubt,Ecstasy,Embarrassment,Empathic Pain,Entrancement,Envy,Excitement,Fear,Guilt,Horror,Interest,Joy,Love,Nostalgia,Pain,Pride,Realization,Relief,Romance,Sadness,Satisfaction,Desire,Shame,Surprise (negative),Surprise (positive),Sympathy,Tiredness,Triumph,AU1 Inner Brow Raise,AU2 Outer Brow Raise,AU4 Brow Lowerer,AU5 Upper Lid Raise,AU6 Cheek Raise,AU7 Lids Tight,AU9 Nose Wrinkle,AU10 Upper Lip Raiser,AU11 Nasolabial Furrow Deepener,AU12 Lip Corner Puller,AU14 Dimpler,AU15 Lip Corner Depressor,AU16 Lower Lip Depress,AU17 Chin Raiser,AU18 Lip Pucker,AU19 Tongue Show,AU20 Lip Stretch,AU22 Lip Funneler,AU23 Lip Tightener,AU24 Lip Presser,AU25 Lips Part,AU26 Jaw Drop,AU27 Mouth Stretch,AU28 Lips Suck,AU32 Bite,AU34 Puff,AU37 Lip Wipe,AU38 Nostril Dilate,AU43 Eye Closure,AU53 Head Up,AU54 Head Down,Hand over Mouth,Hand over Eyes,Hand over Forehead,Hand over Face,Hand touching Face / Head,Beaming,Biting lip,Cheering,Cringe,Cry,Eyes closed,Face in hands,Frown,Gasp,Glare,Glaring,Grimace,Grin,Jaw drop,Laugh,Licking lip,Pout,Scowl,Smile,Smirk,Snarl,Squint,Sulking,Tongue out,Wide-eyed,Wince,Wrinkled nose
face_0,50,2.0,1.0,215.2672119140625,124.98690795898438,227.58523559570312,297.0484313964844,0.13639134168624878,0.09529154002666473,0.08868414908647537,0.17986662685871124,0.04638789966702461,0.1362811177968979,0.15231813490390778,0.24276036024093628,0.43646860122680664,0.5209492444992065,0.4987439215183258,0.22675995528697968,0.48492923378944397,0.16178764402866364,0.14956125617027283,0.07135973870754242,0.11510235071182251,0.2292822301387787,0.069869264960289,0.14154848456382751,0.35108649730682373,0.038511570543050766,0.08882790803909302,0.05678104609251022,0.16714966297149658,0.04806669056415558,0.09063691645860672,0.09711048752069473,0.059716347604990005,0.048940710723400116,0.422544002532959,0.11466606706380844,0.10917206108570099,0.06564491987228394,0.0566515177488327,0.06294919550418854,0.19570866227149963,0.0890050157904625,0.05951106175780296,0.11426456272602081,0.145553857088089,0.09477663040161133,0.052233368158340454,0.08659980446100235,0.08714329451322556,0.0662110447883606,0.23215024173259735,0.030299168080091476,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
face_1,50,2.0,0.9998667240142822,906.4027099609375,208.58253479003906,205.1273193359375,254.39073181152344,0.17846010625362396,0.1582803577184677,0.11221873760223389,0.2840825915336609,0.04243559390306473,0.08832614868879318,0.07200100272893906,0.21882736682891846,0.4759034216403961,0.7818817496299744,0.4679907560348511,0.20590083301067352,0.23771333694458008,0.1835751235485077,0.32829299569129944,0.057521216571331024,0.12031014263629913,0.20618575811386108,0.05669723078608513,0.0966019481420517,0.23536591231822968,0.04556193947792053,0.07481174170970917,0.05173919349908829,0.146034374833107,0.05031029134988785,0.10830197483301163,0.04291057214140892,0.0495317168533802,0.01786951720714569,0.4642872214317322,0.24808336794376373,0.22263659536838531,0.09405341744422913,0.05199047178030014,0.1310833841562271,0.1315343677997589,0.11715410649776459,0.08073943853378296,0.12282585352659225,0.29263538122177124,0.07403211295604706,0.05011216551065445,0.026628989726305008,0.030779121443629265,0.09121307730674744,0.216873437166214,0.04846583679318428,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
face_0,58,2.32,1.0,201.84304809570312,135.60595703125,233.62277221679688,294.969482421875,0.1341981440782547,0.1039852499961853,0.09402283281087875,0.15871307253837585,0.05750242993235588,0.1284974217414856,0.07126055657863617,0.2088196724653244,0.6231603622436523,0.7720415592193604,0.5617138743400574,0.2659004330635071,0.3123614490032196,0.1959652602672577,0.224241703748703,0.05738343298435211,0.1465831696987152,0.2919677495956421,0.05784633383154869,0.13740909099578857,0.3091781735420227,0.02980053797364235,0.08256960660219193,0.06156528368592262,0.1498434841632843,0.051555879414081573,0.05985762178897858,0.05634642019867897,0.06938806176185608,0.020595893263816833,0.38407254219055176,0.11725156009197235,0.13146193325519562,0.0858507975935936,0.061450857669115067,0.0970420092344284,0.15409621596336365,0.10051308572292328,0.062319740653038025,0.16755294799804688,0.18071414530277252,0.06609895825386047,0.06243906170129776,0.03235778957605362,0.029756637290120125,0.07845267653465271,0.3007638454437256,0.033071368932724,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
face_1,58,2.32,0.9999387264251709,903.6019287109375,209.13583374023438,203.264404296875,259.7300109863281,0.17976167798042297,0.14802174270153046,0.09698836505413055,0.4578299820423126,0.042227476835250854,0.09477569162845612,0.17802917957305908,0.2239200323820114,0.20900730788707733,0.29759883880615234,0.3113839328289032,0.1408761888742447,0.3160896599292755,0.10598339885473251,0.17996908724308014,0.09254653751850128,0.095892034471035,0.11468436568975449,0.06039230525493622,0.09889890253543854,0.19531339406967163,0.1155775785446167,0.07080794870853424,0.040576495230197906,0.1533394753932953,0.04133377969264984,0.30476781725883484,0.08125174045562744,0.03505965694785118,0.053082119673490524,0.5117982029914856,0.3781857192516327,0.20946285128593445,0.05911622196435928,0.05256979539990425,0.08579836785793304,0.1630198061466217,0.09640662372112274,0.08281503617763519,0.05965165048837662,0.26342132687568665,0.15419283509254456,0.03425642475485802,0.0766795352101326,0.11990132927894592,0.05412230268120766,0.11920404434204102,0.07147978246212006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
face_0,67,2.68,1.0,205.41751098632812,150.31869506835938,226.161865234375,290.43994140625,0.1654551923274994,0.13566820323467255,0.10626353323459625,0.22188258171081543,0.052430879324674606,0.10777243971824646,0.07794399559497833,0.2251967042684555,0.5061090588569641,0.7431619763374329,0.517482578754425,0.24172711372375488,0.2729652523994446,0.19973918795585632,0.26297178864479065,0.06708838790655136,0.144073486328125,0.24520647525787354,0.058614253997802734,0.11142273247241974,0.2810269594192505,0.03667472302913666,0.08129692077636719,0.054983798414468765,0.15050108730793,0.054760295897722244,0.08592503517866135,0.05381022021174431,0.05907534062862396,0.02114276960492134,0.4408959746360779,0.16833551228046417,0.1761554479598999,0.08893294632434845,0.05203000828623772,0.11492583155632019,0.1470744013786316,0.09763605892658234,0.07592378556728363,0.13342131674289703,0.23027010262012482,0.08016883581876755,0.05582336336374283,0.03217011317610741,0.033134251832962036,0.08194572478532791,0.22422073781490326,0.042263127863407135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
face_1,67,2.68,0.999921441078186,884.0354614257812,204.8738555908203,207.73382568359375,268.6741485595703,0.16965967416763306,0.12697342038154602,0.08892260491847992,0.3707258403301239,0.05452488735318184,0.10629095882177353,0.24074234068393707,0.22476719319820404,0.22317048907279968,0.28715479373931885,0.3012315034866333,0.13647718727588654,0.38731861114501953,0.11637068539857864,0.1563086211681366,0.07356716692447662,0.0957610011100769,0.14159686863422394,0.06942977011203766,0.11800976097583771,0.22919274866580963,0.10240507125854492,0.07806746661663055,0.04673529788851738,0.15317922830581665,0.042707979679107666,0.2698773741722107,0.10311659425497055,0.03815292567014694,0.07632943987846375,0.4502716362476349,0.29566651582717896,0.1635267436504364,0.05659477412700653,0.06095493957400322,0.0817449539899826,0.1942943036556244,0.10469450056552887,0.0634688213467598,0.06525778770446777,0.22023114562034607,0.11210380494594574,0.03642934560775757,0.1191893219947815,0.17871049046516418,0.053755730390548706,0.1452096700668335,0.06884975731372833,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
face_1,75,3.0,0.9999890327453613,877.958251953125,203.1006622314453,214.20654296875,281.86415100097656,0.14392846822738647,0.11224186420440674,0.07882191240787506,0.32258760929107666,0.06808478385210037,0.11798356473445892,0.2084999680519104,0.22187156975269318,0.2537359595298767,0.28012487292289734,0.2809063792228699,0.13029012084007263,0.4049507975578308,0.1306624859571457,0.14940285682678223,0.06683174520730972,0.09503808617591858,0.17634712159633636,0.08796447515487671,0.14860661327838898,0.23398803174495697,0.09703218191862106,0.08185790479183197,0.058897122740745544,0.13872799277305603,0.04117332026362419,0.22778688371181488,0.11031817644834518,0.04350321739912033,0.07961595803499222,0.3772076666355133,0.2663973569869995,0.14980405569076538,0.05723461136221886,0.09182882308959961,0.08056652545928955,0.18576116859912872,0.10984624922275543,0.0583687424659729,0.09234035760164261,0.2158624231815338,0.1102539524435997,0.04187900945544243,0.11700446903705597,0.13706231117248535,0.052808552980422974,0.18256399035453796,0.06800827383995056,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
face_0,75,3.0,1.0,211.15708923339844,165.91122436523438,218.9120330810547,274.7037353515625,0.19421732425689697,0.1643863469362259,0.11611099541187286,0.29022812843322754,0.041655443608760834,0.100877545773983,0.08970899134874344,0.2350013107061386,0.39199504256248474,0.6490676403045654,0.5016030669212341,0.2397388219833374,0.2654372751712799,0.17046231031417847,0.264859139919281,0.08484180271625519,0.13977189362049103,0.19405552744865417,0.05026235058903694,0.09698950499296188,0.2628689706325531,0.04575233533978462,0.08113256841897964,0.047604892402887344,0.15787817537784576,0.05360521376132965,0.12206676602363586,0.0542244054377079,0.053522467613220215,0.022418521344661713,0.5189864635467529,0.21836401522159576,0.21580004692077637,0.0872810110449791,0.04332352802157402,0.11533956974744797,0.15063287317752838,0.09400196373462677,0.09500737488269806,0.10259700566530228,0.25825929641723633,0.10825042426586151,0.05064307153224945,0.03387266397476196,0.04027978703379631,0.08123115450143814,0.17035143077373505,0.0475878082215786,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
face_0,83,3.32,1.0,212.78741455078125,174.46136474609375,222.94772338867188,277.02520751953125,0.19791683554649353,0.1646857112646103,0.11698155850172043,0.2684844434261322,0.043325286358594894,0.09768087416887283,0.09040284901857376,0.22351978719234467,0.4421733021736145,0.6861390471458435,0.5013925433158875,0.2547302842140198,0.2646256685256958,0.1848149299621582,0.27426043152809143,0.07442574203014374,0.13966336846351624,0.21297074854373932,0.0515301451086998,0.09852621704339981,0.27726614475250244,0.04126325622200966,0.07847680896520615,0.04895938187837601,0.1566513031721115,0.05531057342886925,0.10502390563488007,0.0522860512137413,0.0531449131667614,0.02118075080215931,0.4942038655281067,0.19999486207962036,0.2061767727136612,0.09261897206306458,0.04438968375325203,0.12241073697805405,0.15512798726558685,0.09767916053533554,0.08684076368808746,0.11305766552686691,0.2527405619621277,0.08859112113714218,0.05045798420906067,0.0319812148809433,0.03723825514316559,0.08271761983633041,0.1842157244682312,0.047259487211704254,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
face_1,83,3.32,0.9997122883796692,879.3551025390625,201.20606994628906,211.67041015625,273.08351135253906,0.08199562132358551,0.10553634166717529,0.06019370257854462,0.31613388657569885,0.030818060040473938,0.09014307707548141,0.08142177760601044,0.13733240962028503,0.1840832531452179,0.28631308674812317,0.12964963912963867,0.07215842604637146,0.13604071736335754,0.06951087713241577,0.21059729158878326,0.07094648480415344,0.046910665929317474,0.13534130156040192,0.05251597613096237,0.15307384729385376,0.07741285115480423,0.2785238027572632,0.0771142840385437,0.05904050171375275,0.12142911553382874,0.01830465719103813,0.22322599589824677,0.06247982382774353,0.04344384744763374,0.03526895493268967,0.17182154953479767,0.35269901156425476,0.24775028228759766,0.06893913447856903,0.19100701808929443,0.0705798789858818,0.12936192750930786,0.30768078565597534,0.10416675359010696,0.10714945197105408,0.5019866228103638,0.29721343517303467,0.05002344027161598,0.03184051811695099,0.03329654783010483,0.03240569680929184,0.33848506212234497,0.08235524594783783,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
face_0,92,3.68,0.9999996423721313,209.22512817382812,179.22470092773438,222.71957397460938,273.6739807128906,0.19341081380844116,0.20682936906814575,0.11066828668117523,0.33129140734672546,0.03618988022208214,0.0915900319814682,0.07360336184501648,0.20446747541427612,0.3117632269859314,0.6310469508171082,0.3662716746330261,0.19550994038581848,0.1993536353111267,0.15426139533519745,0.3326745629310608,0.06456892192363739,0.10350501537322998,0.20753167569637299,0.052978500723838806,0.10951980948448181,0.20241886377334595,0.0641583502292633,0.09891167283058167,0.05864040553569794,0.1390801966190338,0.0445423498749733,0.13563713431358337,0.045842494815588,0.06148936599493027,0.018456730991601944,0.4111875593662262,0.3016624450683594,0.3251911401748657,0.106556236743927,0.07252310961484909,0.13144345581531525,0.1431877166032791,0.14895913004875183,0.1180543377995491,0.136799618601799,0.3606299161911011,0.10153298079967499,0.06730043143033981,0.024486977607011795,0.028452347964048386,0.08574805408716202,0.21205124258995056,0.05813873931765556,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
face_1,92,3.68,0.9998692274093628,889.1912231445312,216.0557861328125,196.28460693359375,259.51678466796875,0.21460169553756714,0.21698324382305145,0.10189121961593628,0.5918540954589844,0.03518630191683769,0.0964338481426239,0.11676053702831268,0.2112732082605362,0.1271190345287323,0.27230268716812134,0.25954222679138184,0.13468217849731445,0.2458934783935547,0.09525720775127411,0.2351900190114975,0.06719878315925598,0.08118457347154617,0.09538718312978745,0.0566524900496006,0.0995040088891983,0.16060879826545715,0.12719906866550446,0.07991525530815125,0.04339231550693512,0.13083738088607788,0.03811658173799515,0.36711135506629944,0.07134350389242172,0.0375383161008358,0.03923637792468071,0.529636800289154,0.5838048458099365,0.35319265723228455,0.07191292941570282,0.06215280294418335,0.10816235840320587,0.1399126797914505,0.10040745884180069,0.10750006884336472,0.06391119211912155,0.3283984959125519,0.11446274071931839,0.03756649047136307,0.04455529525876045,0.06643574684858322,0.06596536189317703,0.0789012610912323,0.08128710836172104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
