Id,Frame,Time,Probability,FaceX0,FaceY0,FaceWidth,FaceHeight,Admiration,Adoration,Aesthetic Appreciation,Amusement,Anger,Anxiety,Awe,Awkwardness,Boredom,Calmness,Concentration,Contemplation,Confusion,Contempt,Contentment,Craving,Determination,Disappointment,Disgust,Distress,Doubt,Ecstasy,Embarrassment,Empathic Pain,Entrancement,Envy,Excitement,Fear,Guilt,Horror,Interest,Joy,Love,Nostalgia,Pain,Pride,Realization,Relief,Romance,Sadness,Satisfaction,Desire,Shame,Surprise (negative),Surprise (positive),Sympathy,Tiredness,Triumph,AU1 Inner Brow Raise,AU2 Outer Brow Raise,AU4 Brow Lowerer,AU5 Upper Lid Raise,AU6 Cheek Raise,AU7 Lids Tight,AU9 Nose Wrinkle,AU10 Upper Lip Raiser,AU11 Nasolabial Furrow Deepener,AU12 Lip Corner Puller,AU14 Dimpler,AU15 Lip Corner Depressor,AU16 Lower Lip Depress,AU17 Chin Raiser,AU18 Lip Pucker,AU19 Tongue Show,AU20 Lip Stretch,AU22 Lip Funneler,AU23 Lip Tightener,AU24 Lip Presser,AU25 Lips Part,AU26 Jaw Drop,AU27 Mouth Stretch,AU28 Lips Suck,AU32 Bite,AU34 Puff,AU37 Lip Wipe,AU38 Nostril Dilate,AU43 Eye Closure,AU53 Head Up,AU54 Head Down,Hand over Mouth,Hand over Eyes,Hand over Forehead,Hand over Face,Hand touching Face / Head,Beaming,Biting lip,Cheering,Cringe,Cry,Eyes closed,Face in hands,Frown,Gasp,Glare,Glaring,Grimace,Grin,Jaw drop,Laugh,Licking lip,Pout,Scowl,Smile,Smirk,Snarl,Squint,Sulking,Tongue out,Wide-eyed,Wince,Wrinkled nose
face_0,8,0.32,1.0,318.9621887207031,167.12142944335938,223.26846313476562,286.1665344238281,0.19981542229652405,0.1775195598602295,0.11147131025791168,0.4060768485069275,0.03138729929924011,0.09030032902956009,0.11286798864603043,0.2471090853214264,0.23324084281921387,0.4320206642150879,0.37706485390663147,0.1743854284286499,0.29715046286582947,0.1302347034215927,0.22878700494766235,0.09485632181167603,0.10000281780958176,0.12990522384643555,0.05631217360496521,0.08874452114105225,0.21639876067638397,0.0721229761838913,0.0774289071559906,0.040703319013118744,0.15153995156288147,0.045146577060222626,0.2056846022605896,0.05866749957203865,0.04030732437968254,0.02856934256851673,0.5562945008277893,0.3367904722690582,0.2500338852405548,0.07250787317752838,0.043886199593544006,0.09473350644111633,0.14767730236053467,0.09624828398227692,0.10541944950819016,0.069248266518116,0.28187695145606995,0.15291684865951538,0.04051152616739273,0.04256130009889603,0.05610846355557442,0.06919025629758835,0.12137800455093384,0.05378388240933418,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
face_1,8,0.32,0.9999852180480957,913.7655639648438,210.51898193359375,202.22930908203125,260.11322021484375,0.1978805810213089,0.18089793622493744,0.11720740050077438,0.3299459218978882,0.03473656252026558,0.07797381281852722,0.0769406259059906,0.21439281105995178,0.40271198749542236,0.7779151797294617,0.4158681631088257,0.1871570497751236,0.22134414315223694,0.1756584346294403,0.3650429844856262,0.05368424579501152,0.10486312955617905,0.18690019845962524,0.05187177285552025,0.08716750144958496,0.21513304114341736,0.05197601765394211,0.07328717410564423,0.046930793672800064,0.14176499843597412,0.04713936895132065,0.1255103349685669,0.03917740657925606,0.043900586664676666,0.017003333196043968,0.4648638367652893,0.3015616238117218,0.25800052285194397,0.09711939841508865,0.046777889132499695,0.14143282175064087,0.1358790546655655,0.14161323010921478,0.08584298193454742,0.1026851162314415,0.3408621847629547,0.073424331843853,0.04570111259818077,0.025896988809108734,0.03213701397180557,0.09217634052038193,0.20346355438232422,0.054558370262384415,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
face_0,17,0.68,1.0,312.5480651855469,169.9230194091797,212.61752319335938,268.09190368652344,0.17624449729919434,0.1797385811805725,0.10661378502845764,0.3010374903678894,0.03636366128921509,0.10315880924463272,0.06997005641460419,0.21081292629241943,0.3206051290035248,0.5505473017692566,0.41240862011909485,0.24533040821552277,0.22319847345352173,0.14907073974609375,0.272303968667984,0.08608949184417725,0.11942297220230103,0.21213117241859436,0.050489358603954315,0.11612632125616074,0.23210613429546356,0.059409670531749725,0.09908886253833771,0.056529898196458817,0.1408485770225525,0.045316748321056366,0.12364443391561508,0.04735792800784111,0.06662893295288086,0.018258998170495033,0.42145025730133057,0.24094551801681519,0.269609659910202,0.09746306389570236,0.06885235756635666,0.11536740511655807,0.1499514877796173,0.12139002978801727,0.12111413478851318,0.13146917521953583,0.3166486322879791,0.1366724967956543,0.0695980042219162,0.02388482540845871,0.025947781279683113,0.07759498804807663,0.19662976264953613,0.05270460620522499,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
face_1,17,0.68,0.9999905824661255,913.8243408203125,213.7369842529297,195.650146484375,261.9886016845703,0.13587254285812378,0.10635863244533539,0.07847926765680313,0.2666573226451874,0.07143490761518478,0.12817880511283875,0.1512679010629654,0.24191078543663025,0.23856119811534882,0.3270138204097748,0.33890390396118164,0.155690997838974,0.5231281518936157,0.16681605577468872,0.14899180829524994,0.05596781522035599,0.09844810515642166,0.19935664534568787,0.11355797201395035,0.15930017828941345,0.30700209736824036,0.0620284229516983,0.0888286903500557,0.06457387655973434,0.13204267621040344,0.04641536995768547,0.15934155881404877,0.10083391517400742,0.05093228444457054,0.06325901299715042,0.3968152403831482,0.22011931240558624,0.14091138541698456,0.05873456597328186,0.08817201852798462,0.07340330630540848,0.1784360259771347,0.09437499940395355,0.05468818545341492,0.10358145087957382,0.17267757654190063,0.08175378292798996,0.047821518033742905,0.09633488208055496,0.09842316061258316,0.0618596151471138,0.1638346016407013,0.04815661907196045,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
face_0,25,1.0,0.9999984502792358,307.72784423828125,162.94406127929688,215.643310546875,272.98583984375,0.17155617475509644,0.14496645331382751,0.10740108042955399,0.2767294943332672,0.04651493579149246,0.10060487687587738,0.07727375626564026,0.24122430384159088,0.4490245282649994,0.6919857859611511,0.4839504361152649,0.22250375151634216,0.2578108608722687,0.18484070897102356,0.2758617103099823,0.07303114980459213,0.13701556622982025,0.22136524319648743,0.05585131049156189,0.10167602449655533,0.260476291179657,0.042935751378536224,0.08304241299629211,0.0512891486287117,0.1435755491256714,0.05241483077406883,0.10827623307704926,0.049529146403074265,0.054905571043491364,0.020463094115257263,0.4685348570346832,0.21099114418029785,0.1950349509716034,0.08541309088468552,0.04841730371117592,0.12044297158718109,0.14291635155677795,0.09998877346515656,0.08094214648008347,0.11545982211828232,0.25924259424209595,0.09054134786128998,0.053189560770988464,0.031212715432047844,0.03459750488400459,0.08345900475978851,0.19617792963981628,0.04759036749601364,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
face_1,25,1.0,1.0,921.864013671875,195.0008544921875,202.79833984375,262.4619140625,0.18000972270965576,0.15853001177310944,0.11159884929656982,0.31367093324661255,0.0413045696914196,0.0855850875377655,0.07799630612134933,0.2250012904405594,0.4280960261821747,0.7555858492851257,0.44498297572135925,0.18338289856910706,0.24245789647102356,0.17419202625751495,0.33178940415382385,0.05556395649909973,0.11188548803329468,0.1878606528043747,0.058787960559129715,0.09330161660909653,0.2219851016998291,0.05121355876326561,0.07404656708240509,0.05046427249908447,0.14476945996284485,0.04871312528848648,0.12636277079582214,0.0449068620800972,0.0459429994225502,0.020129675045609474,0.4732620418071747,0.2862944006919861,0.2287036031484604,0.08914853632450104,0.05086859315633774,0.12784834206104279,0.13140223920345306,0.1224181205034256,0.07813609391450882,0.10959356278181076,0.3013124167919159,0.07305248826742172,0.04687689244747162,0.030519327148795128,0.03718794509768486,0.09096956998109818,0.20393279194831848,0.050444409251213074,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
face_0,33,1.32,1.0,306.8470458984375,155.5098419189453,208.53033447265625,263.67808532714844,0.15768790245056152,0.12266667187213898,0.10126633942127228,0.23142127692699432,0.05383600667119026,0.1071450486779213,0.08745264261960983,0.23405387997627258,0.4916563332080841,0.7028217315673828,0.49850764870643616,0.22608914971351624,0.28491848707199097,0.19407910108566284,0.2483973503112793,0.06577619165182114,0.13967348635196686,0.2376587688922882,0.06040322408080101,0.1102878674864769,0.2818387448787689,0.039181746542453766,0.07998952269554138,0.0542178675532341,0.14686565101146698,0.05334015563130379,0.09420788288116455,0.0582839660346508,0.05571242421865463,0.024980489164590836,0.43391895294189453,0.1723119020462036,0.15638934075832367,0.0822368711233139,0.05114284157752991,0.11162291467189789,0.15124212205410004,0.09702569991350174,0.06582402437925339,0.1245073527097702,0.22090303897857666,0.07502231001853943,0.0518166683614254,0.038725171238183975,0.04120165482163429,0.07986614108085632,0.2142530083656311,0.04408937320113182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
face_1,33,1.32,0.999990701675415,922.1429443359375,204.0084686279297,200.81494140625,249.20738220214844,0.1588716208934784,0.1391495019197464,0.10239235311746597,0.24904568493366241,0.051347699016332626,0.09885576367378235,0.07267636805772781,0.22017382085323334,0.5038207769393921,0.74202960729599,0.45552247762680054,0.21197111904621124,0.27175769209861755,0.20121628046035767,0.29867076873779297,0.05333300679922104,0.11801547557115555,0.24595268070697784,0.07103928178548813,0.11623521894216537,0.2641003727912903,0.04310690611600876,0.08129996061325073,0.06133702024817467,0.13718698918819427,0.051155827939510345,0.09409364312887192,0.04967615008354187,0.05652070418000221,0.021168053150177002,0.4075062870979309,0.21767765283584595,0.19502343237400055,0.09145811945199966,0.06718815118074417,0.12117436528205872,0.1366416960954666,0.11715172976255417,0.07148270308971405,0.15182346105575562,0.265807181596756,0.0680771917104721,0.05691182240843773,0.030734986066818237,0.031107759103178978,0.0884568989276886,0.24275965988636017,0.0458364374935627,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
face_0,42,1.68,1.0,280.1922912597656,166.60244750976562,222.80142211914062,278.92413330078125,0.25175121426582336,0.2348836064338684,0.127907857298851,0.5424623489379883,0.02429533563554287,0.05949825048446655,0.09502056241035461,0.24156390130519867,0.2535492181777954,0.5891870856285095,0.30549758672714233,0.1377691626548767,0.15389221906661987,0.13136211037635803,0.3889448642730713,0.06519658118486404,0.09229190647602081,0.11783912777900696,0.03434004262089729,0.05723347142338753,0.15275491774082184,0.07626774162054062,0.07363884896039963,0.032483652234077454,0.13336461782455444,0.04394827410578728,0.23580236732959747,0.03500892594456673,0.031152650713920593,0.01737360469996929,0.5443213582038879,0.4666178524494171,0.3303695023059845,0.09063392877578735,0.02864372357726097,0.16947072744369507,0.12974198162555695,0.13218656182289124,0.09660642594099045,0.05361001193523407,0.41686558723449707,0.07961633801460266,0.03481639176607132,0.025382187217473984,0.044084690511226654,0.08934564888477325,0.11537525057792664,0.07909908890724182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
face_1,42,1.68,0.999997615814209,927.73974609375,207.8411407470703,196.152099609375,245.69029235839844,0.18162643909454346,0.16118255257606506,0.11222653836011887,0.3015522360801697,0.04232889786362648,0.08669257164001465,0.07475167512893677,0.22460001707077026,0.44335201382637024,0.7599275708198547,0.4436521530151367,0.1905156672000885,0.24534699320793152,0.1841648817062378,0.3334422707557678,0.055282801389694214,0.11364582926034927,0.19761008024215698,0.060654643923044205,0.09648074209690094,0.23113399744033813,0.048823338001966476,0.07450126856565475,0.0522693395614624,0.14321228861808777,0.05002431198954582,0.11846420168876648,0.044566720724105835,0.04764038696885109,0.019299529492855072,0.4653869569301605,0.2733924686908722,0.22969067096710205,0.0925903171300888,0.05362887680530548,0.13174757361412048,0.13098305463790894,0.12250512838363647,0.07948066294193268,0.11754617840051651,0.3013797402381897,0.07253667712211609,0.048262160271406174,0.028614528477191925,0.03332958742976189,0.09230867028236389,0.207877978682518,0.050544820725917816,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
